typedNumber,typingRT,answerCorr,typingLoopPract.thisRepN,typingLoopPract.thisTrialN,typingLoopPract.thisN,typingLoopPract.thisIndex,typingLoopPract.ran,productNo,participant,session,group,date,expName,psychopyVersion,OS,frameRate,typingRTrial.thisRepN,typingRTrial.thisTrialN,typingRTrial.thisN,typingRTrial.thisIndex,typingRTrial.ran,correct,respMousePrac.x,respMousePrac.y,respMousePrac.leftButton,respMousePrac.midButton,respMousePrac.rightButton,vptLoopPrac.thisRepN,vptLoopPrac.thisTrialN,vptLoopPrac.thisN,vptLoopPrac.thisIndex,vptLoopPrac.ran,tiles,rows,cols,vptCorrect,respMouse.x,respMouse.y,respMouse.leftButton,respMouse.midButton,respMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,noOfBlocks,blockDuration,conditionLoop.thisRepN,conditionLoop.thisTrialN,conditionLoop.thisN,conditionLoop.thisIndex,conditionLoop.ran,sheet,readyMsg,TaskC.thisRepN,TaskC.thisTrialN,TaskC.thisN,TaskC.thisIndex,TaskC.ran,TaskOrderCond.thisRepN,TaskOrderCond.thisTrialN,TaskOrderCond.thisN,TaskOrderCond.thisIndex,TaskOrderCond.ran,nRepsTask1,nRepsTask2,nRepsTask3,typedAudioPrac,audioPracRT,audioPrCorr,audioLoopPrac.thisRepN,audioLoopPrac.thisTrialN,audioLoopPrac.thisN,audioLoopPrac.thisIndex,audioLoopPrac.ran,audiospan,digits_audio,soundsJS,EgnerDSresponse,EgnerDSrt,EgnerDSscore,audioRTrial.thisRepN,audioRTrial.thisTrialN,audioRTrial.thisN,audioRTrial.thisIndex,audioRTrial.ran,digitSpan,audioCondLoop.thisRepN,audioCondLoop.thisTrialN,audioCondLoop.thisN,audioCondLoop.thisIndex,audioCondLoop.ran,Condition,WAISDSresponse,WAISDSrt,WAISDSscore,audioRTrialwais.thisRepN,audioRTrialwais.thisTrialN,audioRTrialwais.thisN,audioRTrialwais.thisIndex,audioRTrialwais.ran,digitSpanWAIS,digits_audioWAIS,soundsWAIS,audioCondLoopwais.thisRepN,audioCondLoopwais.thisTrialN,audioCondLoopwais.thisN,audioCondLoopwais.thisIndex,audioCondLoopwais.ran,ConditionWAIS,TaskB.thisRepN,TaskB.thisTrialN,TaskB.thisN,TaskB.thisIndex,TaskB.ran,typedAnswer,multiplyRT,multiplyCorr,multiLoopPrac.thisRepN,multiLoopPrac.thisTrialN,multiLoopPrac.thisN,multiLoopPrac.thisIndex,multiLoopPrac.ran,problem,OperandType,productType,Answer,multiRTrial.thisRepN,multiRTrial.thisTrialN,multiRTrial.thisN,multiRTrial.thisIndex,multiRTrial.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,fileee,TaskA.thisRepN,TaskA.thisTrialN,TaskA.thisN,TaskA.thisIndex,TaskA.ran
40,1.833,1,,,,,,40,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,0,7,7,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2.551,1,,,,,,56,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,0,8,8,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1.254,1,,,,,,14,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,0,9,9,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.968,1,,,,,,12,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,0,10,10,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1.166,1,,,,,,24,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,0,11,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1.784,1,,,,,,28,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,0,12,12,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1.232,1,,,,,,6,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,0,13,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1.6,1,,,,,,49,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,0,14,14,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1.432,1,,,,,,45,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,0,15,15,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.3,1,,,,,,35,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,0,16,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1.35,1,,,,,,20,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,0,17,17,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1.731,1,,,,,,48,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,0,18,18,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1.732,1,,,,,,63,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,0,19,19,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1.467,1,,,,,,54,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,0,20,20,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1.749,1,,,,,,18,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,0,21,21,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1.983,1,,,,,,15,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,0,22,22,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1.616,1,,,,,,30,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,0,23,23,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1.299,1,,,,,,32,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,0,24,24,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1.535,1,,,,,,42,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,0,25,25,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1.301,1,,,,,,27,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,0,26,26,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1.233,1,,,,,,16,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,0,27,27,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,FALSE,0.073333333,-0.365,1,0,0,0,0,0,1,1,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,TRUE,0.081666667,-0.365,1,0,0,0,1,1,2,1,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,TRUE,0.078333333,-0.311666667,1,0,0,0,2,2,0,1,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,,,,,,,,,,,,,2,2,TRUE,-0.001666667,-0.38,1,0,0,0,0,0,0,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,,,,,,,,,,,,,2,2,TRUE,0.038333333,-0.345,1,0,0,0,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,,,,,,,,,,,,,2,2,TRUE,0.066666667,-0.373333333,1,0,0,0,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,blockTwo.xlsx,Ready for the next set? ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,,,,,,,,,,,,,3,3,TRUE,0.033333333,-0.36,1,0,0,0,0,0,0,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,,,,,,,,,,,,,3,3,TRUE,0.066666667,-0.346666667,1,0,0,0,1,1,1,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,,,,,,,,,,,,,3,3,TRUE,0.073333333,-0.346666667,1,0,0,0,2,2,2,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,blockThree.xlsx,Ready for the next set? ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,,,,,,,,,,,,,3,3,TRUE,0.063333333,-0.35,1,0,0,0,0,0,0,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,,,,,,,,,,,,,3,3,TRUE,0.001666667,-0.338333333,1,0,0,0,1,1,1,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,,,,,,,,,,,,,3,3,TRUE,0.041666667,-0.365,1,0,0,0,2,2,2,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,blockFour.xlsx,Ready for the next set? ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,,,,,,,,,,,,,4,4,TRUE,0.048333333,-0.355,1,0,0,0,0,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,,,,,,,,,,,,,4,4,TRUE,0.098333333,-0.343333333,1,0,0,0,1,1,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,,,,,,,,,,,,,4,4,TRUE,0.088333333,-0.368333333,1,0,0,0,2,2,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,blockFive.xlsx,Ready for the next set? ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,,,,,,,,,,,,,4,4,FALSE,0.038333333,-0.36,1,0,0,0,0,0,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,,,,,,,,,,,,,4,4,TRUE,0.108333333,-0.348333333,1,0,0,0,1,1,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,,,,,,,,,,,,,4,4,FALSE,0.083333333,-0.361666667,1,0,0,0,2,2,2,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,755,001,CBA,2022-01-19_22h23.26.870,workingMemoryTest,2020.2.10,Linux armv8l,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
