"Estimates_RT","Estimates_Log10","Estimates_Original","Standard_Error","t_value","p_value"
0.6301280128403,0.6301280128403,4.26705276109068,0.0582224368525922,10.822769483793,3.54396911697074e-22
-0.0168923111804223,-0.0168923111804223,0.961850751897377,0.00582107434091729,-2.90192328616789,0.00408423717681757
-0.0204698822665213,-0.0204698822665213,0.95395989637307,0.00515703461972841,-3.96931255574919,9.74975828378744e-05
