"Estimates_RT","Estimates_Log10","Estimates_Original","Standard_Error","t_value","p_value"
0.0384022042994199,0.0384022042994199,1.09245159804583,0.0827806365436537,0.463903225474339,0.643175849330179
-0.0137090711350285,-0.0137090711350285,0.968926711736731,0.00500655670635842,-2.73822348154326,0.00668299749028534
-0.00835121227424225,-0.00835121227424225,0.980954328180878,0.00462606228616015,-1.80525288196544,0.0724028032552018
0.347048833315723,0.347048833315723,2.22355990004053,0.0387222681602436,8.96251303977178,1.38406978591146e-16
