"mean","median","sd","skewness","kurtosis","task"
7.21875,7,1.42413729687792,-0.340269926127862,-0.463393872161471,"digit span"
9.38541666666667,9.33333333333333,1.60739621621873,-0.482868719740964,0.440910204525014,"vpt"
1.31107118303571,1.29132875,0.189987407186375,0.450627249082924,0.254778302207029,"typing"
0.951185344827586,1,0.178363233447375,-1.66735781069225,3.67066993094699,"multiplication - acc"
2.49646592619907,1.97908549107143,1.59861505469152,1.90473227784696,4.48438050539076,"multiplication - rt"
