participant,median_RT,mean_RT,num_correct_trials,perc_accuracy,verbal_span_wais,verbal_span_egner,verbal_span_mean,mean_blocks,max_vpt_span,n,mean_mult_RT,medium_mult_RT,perc_accuracy_mult
230,230,230,230,230,230,230,230,230,230,230,230,230,230
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,0.9085,0.89275,16,57.14285714285714,3,3,3.5,4.333333333333333,4,39,1.1661944444444443,1.054,65
9935,1.922,1.9932962962962963,28,100,9,9,9,14,9,56,7.310451020408164,5.577999999999999,93.33333333333331
9435,1.0135,1.1005462962962964,12,42.85714285714286,6,6,5.5,9.666666666666668,5,17,6.14425657596372,4.523999999999999,28.333333333333314
198131,301.42949500000003,314.92501698211015,6322,22578.571428571428,1657,1698,1677.5,2159.999999999999,1958,12248,575.3992382401815,457.6621649999999,20413.33333333335
815.5,1.29132875,1.3509698214285715,28,100,7,7,7.25,9.333333333333334,9,54,2.183047718360071,1.8292,90
861.4391304347824,1.3105630217391304,1.3692392042700445,27.48695652173913,98.16770186335404,7.204347826086957,7.3826086956521735,7.2934782608695645,9.391304347826086,8.513043478260869,53.25217391304348,2.501735818435572,1.9898354999999999,88.7536231884058
40.18921797997755,0.012398973407798882,0.013208128893325217,0.08004423373242352,0.28587226333008414,0.09480483206720297,0.08912059386183889,0.08278201218567646,0.10578925528764263,0.06395912960203352,0.187889152545499,0.07123154425665149,0.045224402064716285,0.3131485875758312
79.18792214239076,0.02443065553929198,0.026024997126651815,0.1577173398076163,0.56327621359863,0.1868012874547676,0.17560119362190357,0.16311179627868572,0.2084447454387622,0.12602361602916018,0.3702125179590536,0.14035301665954764,0.08910913448032536,0.6170208632650883
371489.84562369465,0.035358944560479874,0.04012457383841926,1.4736282513764944,18.796278716536943,2.0672299221568284,1.826770457565972,1.5761581545471819,2.5740143028922255,0.9408771596734358,8.119536738181132,1.1670045663530788,0.4704067046855564,22.55426871716974
609.4996682720137,0.18803974197089263,0.20031119249412715,1.213930908815034,4.3354675314822675,1.4377864661196489,1.3515807255084589,1.2554513748238845,1.6043734923303319,0.9699882265643412,2.8494800820818407,1.0802798555712676,0.6858620157769028,4.749133470136393
0.7075365475496674,0.14348012178869657,0.14629378991592276,0.04416388943806673,0.044163889438066754,0.19957205021576294,0.18307630557535073,0.1721334224795788,0.17083606631295203,0.11394141578641395,0.05350917854987127,0.4318121232508102,0.3446827719059705,0.05350917854987119
14.338850571347297,0.46746139090544575,0.4928322590790962,-4.752892137664788,-4.752892137664776,-0.34986807007656584,-0.49139718454524123,-0.3410583773422602,-0.49104714512130704,-2.280444452760815,-1.7514884608784884,1.7628285382128779,2.066526471666255,-1.7514884608785033
44.67642696938579,1.4564978265083008,1.5355473802692552,-14.808874492775807,-14.808874492775768,-1.0901051799040364,-1.5310760314475085,-1.0626562855795905,-1.5299853923699904,-7.105319184725733,-5.45721889776324,5.492551864958632,6.438801948057748,-5.457218897763286
210.54733483425102,0.32601090596708904,0.32293317630194185,34.93671399883044,34.9367139988303,-0.4895592445567116,-0.41677008815736905,-0.5521257289813284,0.41667193475245723,5.261631165512604,4.431488959074241,3.517176013534602,5.314913887212228,4.4314889590743025
329.3873947600495,0.5100225232696423,0.5052076185501091,54.65618082798777,54.65618082798754,-0.7658830935674277,-0.6520092674653983,-0.8637642247636189,0.6518557129482815,8.231474329327598,6.932771693768947,5.5023894979374335,8.314831627106647,6.932771693769043
0.12774438307787694,0.9824189010694455,0.9828712144985213,0.46492729691993295,0.46492729691993073,0.8987284865241025,0.9003610112694823,0.9444568305044737,0.9718268054606971,0.5718206478450043,0.829442444425483,0.8332960837897655,0.8052463132410541,0.8294424444254809
3.157715754799946e-31,0.0059160927154783246,0.00701061635331134,8.938701055480672e-26,8.93870105548e-26,2.4459357988489248e-11,3.1480307380273384e-11,1.0947934012540312e-7,1.53276260976876e-4,1.7959152954800468e-23,3.569785909155329e-15,5.41837389175398e-15,2.998745656447496e-16,3.569785909154476e-15
